id,source,content_id,title,content_url,audio_url,published_at,tags,crawled_at,image_url,speaker,audio_title
688,vaezin.com,1449,,https://vaezin.com/category/homepost/sokhanraniha/ayatolah-tavakol/,https://dll.vaezin.com/up/2018/11/zarfiat-14-masom.tavakol.mp3?_=10,2018-11-22,[],2026-09-24 14:48:58.245154+03:30,https://dll.vaezin.com/up/2018/11/photo_2018-11-22_00-11-03-291x300.jpg,آیت الله توکل,ظرفیت چهارده معصوم علیهم السلام
689,vaezin.com,2089,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2023/01/shokr-nemat-mah-rajab.mp3?_=1,2023-01-25,[],2026-09-24 14:49:00.958703+03:30,https://dll.vaezin.com/up/2023/01/shokr-nemat-mah-rajab-mp3-image-450x450.jpg,آیت الله خامنه ای,شکر نعمت ماه رجب
690,vaezin.com,2073,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2022/10/meydan-razm-emroz.mp3?_=2,2022-10-31,[],2026-09-24 14:49:00.959847+03:30,https://dll.vaezin.com/up/2022/10/meydan-razm-emroz-mp3-image-450x450.jpg,آیت الله خامنه ای,میدان رزم امروز
691,vaezin.com,2030,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2022/05/rastgoei-melaki-baraye-eiman-khamenei.mp3?_=3,2022-05-20,[],2026-09-24 14:49:00.961088+03:30,https://dll.vaezin.com/up/2022/05/rastgoei-melaki-baraye-eiman-khamenei-mp3-image-450x450.jpg,آیت الله خامنه ای,راستگویی، ملاکی برای ایمان
692,vaezin.com,1989,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2022/02/ahd-peyman-hazrat-zeynab.mp3?_=4,2022-02-17,[],2026-09-24 14:49:00.962299+03:30,https://dll.vaezin.com/up/2022/02/ahd-peyman-hazrat-zeynab-mp3-image-450x450.jpg,آیت الله خامنه ای,عهد و پیمان حضرت زینب (س)
693,vaezin.com,1948,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2021/07/ayade-ghadir-ayatolah-khamenei.mp3?_=5,2021-07-27,[],2026-09-24 14:49:00.963267+03:30,https://dll.vaezin.com/up/2021/07/ayade-ghadir-ayatolah-khamenei-450x450.jpg,آیت الله خامنه ای,عید غدیر از همه اعیاد بالاتر است
694,vaezin.com,1882,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2021/01/refighe-khoshbakht-ma.mp3?_=6,2021-01-02,[],2026-09-24 14:49:00.964089+03:30,https://dll.vaezin.com/up/2021/01/refigh-khoshbakht-ma-450x450.jpg,آیت الله خامنه ای,رفیق خوشبخت ما
695,vaezin.com,1849,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2020/10/arbaei-emsal-khamenei.mp3?_=7,2020-10-04,[],2026-09-24 14:49:00.965083+03:30,https://dll.vaezin.com/up/2020/10/arbaei-emsal-khamenei-450x450.jpg,آیت الله خامنه ای,شرایط اربعین امسال
696,vaezin.com,1678,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/2019/11/emam-zamn-ayatolah-khamenei.mp3?_=8,2019-11-08,[],2026-09-24 14:49:00.966152+03:30,https://dll.vaezin.com/up/2019/11/5r5vqxtl-300x300.jpg,آیت الله خامنه ای,طلوع نور
697,vaezin.com,1342,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/1_15582252.mp3?_=9,2018-06-30,[],2026-09-24 14:49:00.967204+03:30,https://dll.vaezin.com/up/photo_2018-06-30_14-00-19-297x300.jpg,آیت الله خامنه ای,سفارش های پدرانه به جوانان
698,vaezin.com,1273,,https://vaezin.com/category/homepost/sokhanraniha/khamenei/,https://dll.vaezin.com/up/roz-hasrat.rahbari1.mp3?_=10,2018-05-23,[],2026-09-24 14:49:00.968401+03:30,https://dll.vaezin.com/up/photo_2018-05-23_10-51-15-295x300.jpg,آیت الله خامنه ای,روز حسرت
699,vaezin.com,870,,https://vaezin.com/category/homepost/sokhanraniha/dastgheyb/,https://dll.vaezin.com/up/amal-saleh.dastgheib.mp3?_=1,2017-06-14,[],2026-09-24 14:49:03.532962+03:30,https://dll.vaezin.com/up/photo_2017-06-14_14-30-39-293x300.jpg,آیت الله دستغیب,اعمال صالح
700,vaezin.com,814,,https://vaezin.com/category/homepost/sokhanraniha/dastgheyb/,https://dll.vaezin.com/up/amal.dastgheib.mp3?_=2,2017-05-09,[],2026-09-24 14:49:03.533998+03:30,https://dll.vaezin.com/up/photo_2017-05-09_12-31-46-300x290.jpg,آیت الله دستغیب,اعمال ما بعد از مرگ
701,vaezin.com,1481,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/2019/01/ahvalat-jahanamiha.ziaabadi.mp3?_=1,2019-01-23,[],2026-09-24 14:49:06.145953+03:30,https://dll.vaezin.com/up/2019/01/photo_2019-01-23_12-02-49-300x290.jpg,آیت الله ضیاء آبادی,احوالات جهنمی ها
702,vaezin.com,1460,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/2018/12/talash-baraye-akherat.ziaabadi.mp3?_=2,2018-12-23,[],2026-09-24 14:49:06.147435+03:30,https://dll.vaezin.com/up/2018/12/photo_2018-12-23_23-48-51-300x285.jpg,آیت الله ضیاء آبادی,تلاش برای آخرت
703,vaezin.com,1447,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/2018/11/azab-dar-jahannam.ziaabadi.mp3?_=3,2018-11-21,[],2026-09-24 14:49:06.148572+03:30,https://dll.vaezin.com/up/2018/11/photo_2018-11-21_18-57-04-300x291.jpg,آیت الله ضیاء آبادی,دو نوع عذاب در جهنم
704,vaezin.com,940,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/ekhtiar-ensan.ziaabadi.mp3?_=4,2017-08-05,[],2026-09-24 14:49:06.149613+03:30,https://dll.vaezin.com/up/photo_2017-08-05_11-30-32-297x300.jpg,آیت الله ضیاء آبادی,اختیار و آزادی انسان
705,vaezin.com,843,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/shahed-amal.ziaabadi.mp3?_=5,2017-05-27,[],2026-09-24 14:49:06.150425+03:30,https://dll.vaezin.com/up/photo_2017-05-27_21-51-42-298x300.jpg,آیت الله ضیاء آبادی,شاهدان اعمال انسان ها
706,vaezin.com,827,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/akherat-talabi.ziaabadi.mp3?_=6,2017-05-18,[],2026-09-24 14:49:06.151384+03:30,https://dll.vaezin.com/up/photo_2017-05-18_10-49-44-300x290.jpg,آیت الله ضیاء آبادی,آخرت طلبی
707,vaezin.com,778,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/fazayel-amiralmomenin.ziaabadi.mp3?_=7,2017-04-11,[],2026-09-24 14:49:06.152233+03:30,https://dll.vaezin.com/up/photo_2017-04-11_13-17-35-300x293.jpg,آیت الله ضیاء آبادی,دست از امیرالمومنین بر ندارید
708,vaezin.com,291,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/2019/07/t-10.mp3?_=8,2014-11-28,[],2026-09-24 14:49:06.153102+03:30,https://dll.vaezin.com/up/2019/07/photo_2019-07-29_16-05-23-300x171.jpg,آیت الله ضیاء آبادی,شما از کجا خبردار شدی؟
709,vaezin.com,120,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/up/amal.ziaabadi.mp3?_=9,2014-05-28,[],2026-09-24 14:49:06.154046+03:30,https://dll.vaezin.com/up/photo_2018-01-27_15-28-27-300x171.jpg,آیت الله ضیاء آبادی,حقیقت ثواب و عقاب اعمال!
710,vaezin.com,27,,https://vaezin.com/category/homepost/sokhanraniha/ziaabadi/,https://dll.vaezin.com/sokharani/ziaabadi/moheb.ziaabadi.mp3?_=10,2012-11-26,[],2026-09-24 14:49:06.154754+03:30,https://dll.vaezin.com/up/ziaabadi-300x300.jpg,آیت الله ضیاء آبادی,آبا محب اهل بیت جهنمی میشود؟
711,vaezin.com,2078,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2022/11/tobe-bayad-baraye-khoda-bashad.mp3?_=1,2022-11-20,[],2026-09-24 14:49:08.754400+03:30,https://dll.vaezin.com/up/2022/11/tobe-bayad-baraye-khoda-bashad-mp3-image.jpg,آیت الله فاطمی نیاء,توبه باید برای خدا باشد
712,vaezin.com,2028,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2022/05/Neshanehaye-haghighi-ahle-nejat-fateminia.mp3?_=2,2022-05-17,[],2026-09-24 14:49:08.755282+03:30,https://dll.vaezin.com/up/2022/05/Neshanehaye-haghighi-ahle-nejat-fateminia-mp3-image-450x450.jpg,آیت الله فاطمی نیاء,نشانه‌های حقیقی اهل نجات
713,vaezin.com,1971,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2021/12/badakhlaghi.mp3?_=3,2021-12-04,[],2026-09-24 14:49:08.756191+03:30,https://dll.vaezin.com/up/2021/12/badakhlaghi-450x450.jpg,آیت الله فاطمی نیاء,بداخلاقی پدرجَدِّ سحر و جادوست
714,vaezin.com,1940,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2021/06/eslam-din-keifiat.fateminia.mp3?_=4,2021-06-04,[],2026-09-24 14:49:08.757120+03:30,https://dll.vaezin.com/up/2021/06/eslam-din-keifiat.fateminia-450x450.jpg,آیت الله فاطمی نیاء,اسلام دین کیفیت است
715,vaezin.com,1937,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2021/05/raz-digaran-fash-nakonid.fateminia.mp3?_=5,2021-05-10,[],2026-09-24 14:49:08.757925+03:30,https://dll.vaezin.com/up/2021/05/raz-digaran-fash-nakonid.fateminia.jpg,آیت الله فاطمی نیاء,راز دیگران را فاش نکن
716,vaezin.com,1906,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2021/02/akhlagh-karimaneh-emamhadi.fateminia.mp3?_=6,2021-02-15,[],2026-09-24 14:49:08.758731+03:30,https://dll.vaezin.com/up/2021/02/akhlagh-karimaneh-emamhadi.fateminia-450x450.jpg,آیت الله فاطمی نیاء,اخلاق کریمانه امام هادی (ع)
717,vaezin.com,1854,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2020/10/tavahomat-donya.mp3?_=7,2020-10-20,[],2026-09-24 14:49:08.759524+03:30,https://dll.vaezin.com/up/2020/10/photo_2020-10-20_11-55-58.jpg,آیت الله فاطمی نیاء,زندگی با توهمات دنیا
718,vaezin.com,1831,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2020/08/aziat-kardan-madar.fateminia.mp3?_=8,2020-08-23,[],2026-09-24 14:49:08.760379+03:30,https://dll.vaezin.com/up/2020/08/photo_2020-08-23_11-48-00-450x450.jpg,آیت الله فاطمی نیاء,حیف نیست مادرت را اذیت میکنی؟
719,vaezin.com,1809,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2020/07/hefz-anvar-elahi.fateminia.mp3?_=9,2020-07-13,[],2026-09-24 14:49:08.761290+03:30,https://dll.vaezin.com/up/2020/07/photo_2020-07-13_21-45-11.jpg,آیت الله فاطمی نیاء,حفظ انوار الهی کسب شده
720,vaezin.com,1416,,https://vaezin.com/category/homepost/sokhanraniha/fateminia/,https://dll.vaezin.com/up/2018/10/mavane-estejabat-doa.fateminia.mp3?_=10,2018-10-09,[],2026-09-24 14:49:08.762021+03:30,https://dll.vaezin.com/up/2018/10/photo_2018-10-09_15-54-23-295x300.jpg,آیت الله فاطمی نیاء,موانع استجابت دعا
721,vaezin.com,2023,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2022/05/roze-ghyamat-va-akharin-defa-mojtahedi-tehrani.mp3?_=1,2022-05-07,[],2026-09-24 14:49:11.351418+03:30,https://dll.vaezin.com/up/2022/05/roze-ghyamat-va-akharin-defa-mojtahedi-tehrani-mp3-image-450x450.jpg,آیت الله مجتهدی تهرانی,روز قیامت و آخرین دفاع
722,vaezin.com,1988,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2022/02/dastet-ra-pish-kasi-deraz-nakon.mp3?_=2,2022-02-10,[],2026-09-24 14:49:11.352458+03:30,https://dll.vaezin.com/up/2022/02/dastet-ra-pish-kasi-deraz-nakon-mp3-image-450x450.jpg,آیت الله مجتهدی تهرانی,دستت را پیش کسی دراز نکن
723,vaezin.com,1974,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2021/12/darman-ojb.mp3?_=3,2021-12-07,[],2026-09-24 14:49:11.353493+03:30,https://dll.vaezin.com/up/2021/12/darman-ojb-mp3-image-450x450.jpg,آیت الله مجتهدی تهرانی,درمان عُجب و خودپسندی
724,vaezin.com,1923,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2021/04/6chiz.mojtahedi.mp3?_=4,2021-04-06,[],2026-09-24 14:49:11.354503+03:30,https://dll.vaezin.com/up/2021/04/6chiz.mojtahedi-450x450.jpg,آیت الله مجتهدی تهرانی,نصیحت خدا به حضرت موسی(ع)
725,vaezin.com,1904,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2021/02/tavazo-emam.mojtahedi.mp3?_=5,2021-02-06,[],2026-09-24 14:49:11.355549+03:30,https://dll.vaezin.com/up/2021/02/tavazo-emam.mojtahedi-450x450.jpg,آیت الله مجتهدی تهرانی,تواضع امام خمینی (ره)
726,vaezin.com,1878,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2020/12/rozeh-hazrat-zahra.mojtahedi.mp3?_=6,2020-12-28,[],2026-09-24 14:49:11.356678+03:30,https://dll.vaezin.com/up/2020/12/photo_2020-12-28_20-46-41-450x450.jpg,آیت الله مجتهدی تهرانی,روضه حضرت فاطمه زهرا (س)
727,vaezin.com,1798,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2020/06/ahle-shokhi-bashid.mojtahedi.mp3?_=7,2020-06-10,[],2026-09-24 14:49:11.357499+03:30,https://dll.vaezin.com/up/2020/06/photo_2020-06-10_11-22-03-450x450.jpg,آیت الله مجتهدی تهرانی,اهل شوخی باشید
728,vaezin.com,1742,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2020/02/namaz-kamek.mojtahedi.mp3?_=8,2020-02-19,[],2026-09-24 14:49:11.358403+03:30,https://dll.vaezin.com/up/2020/02/photo_2020-02-19_19-44-04-450x450.jpg,آیت الله مجتهدی تهرانی,نماز کامل از منظر امام رضا علیه السلام
729,vaezin.com,1734,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2020/02/khoda-be-ghalb-shoma-negah-mikonad.mp3?_=9,2020-02-05,[],2026-09-24 14:49:11.359563+03:30,https://dll.vaezin.com/up/2020/02/photo_2020-02-05_17-35-07-450x450.jpg,آیت الله مجتهدی تهرانی,خداوند به قلب شما نگاه می کند
730,vaezin.com,1720,,https://vaezin.com/category/homepost/sokhanraniha/mojtahedi-tehrani/,https://dll.vaezin.com/up/2020/01/khaki-bash.mojtahedi.mp3?_=10,2020-01-20,[],2026-09-24 14:49:11.360744+03:30,https://dll.vaezin.com/up/2020/01/photo_2020-01-20_11-08-09-450x450.jpg,آیت الله مجتهدی تهرانی,خاکی باشید
731,vaezin.com,674,,https://vaezin.com/category/homepost/sokhanraniha/ayatolah-mesbah/,https://dll.vaezin.com/sokharani/mesbah/mosafer_mesbah_m_156343.mp3?_=1,2017-01-17,[],2026-09-24 14:49:13.923600+03:30,https://dll.vaezin.com/up/photo_2017-01-17_12-14-31-300x296.jpg,آیت الله مصباح یزدی,آیت الله مصباح
732,farsi.khamenei.ir,63550,پادپخش رادیو نگار | ۱۱۷. بر کرانه ساحل غربی,https://farsi.khamenei.ir/audio-content?id=63550,https://idc0-cdn5.khamenei.ir/ndata/news/63550/14050623_48525_64k.mp3,2026-09-14,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:28.513689+03:30,http://farsi.khamenei.ir/ndata/news/63550/smps.jpg,,
733,farsi.khamenei.ir,63531,پادپخش رادیو نگار | ۱۱۶. مسئله اصلی پیشرفت,https://farsi.khamenei.ir/audio-content?id=63531,https://idc0-cdn5.khamenei.ir/ndata/news/63531/14050614_48524_64k.mp3,2026-09-05,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:30.651111+03:30,http://farsi.khamenei.ir/ndata/news/63531/smps.jpg,,
734,farsi.khamenei.ir,63494,پادپخش رادیو نگار | ۱۱۵. ایستگاه پایانی ذخایر استراتژیک آمریکا,https://farsi.khamenei.ir/audio-content?id=63494,https://idc0-cdn5.khamenei.ir/ndata/news/63494/14050606_48522_64k.mp3,2026-08-28,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:32.762914+03:30,http://farsi.khamenei.ir/ndata/news/63494/smps.jpg,,
735,farsi.khamenei.ir,63483,پادپخش رادیو نگار | ۱۱۴. تکرار یک مسیر شکست‌خورده,https://farsi.khamenei.ir/audio-content?id=63483,https://idc0-cdn5.khamenei.ir/ndata/news/63483/14050601_48521_64k.mp3,2026-08-23,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:34.885295+03:30,http://farsi.khamenei.ir/ndata/news/63483/smps.jpg,,
736,farsi.khamenei.ir,63439,پادپخش رادیو نگار | ۱۱۳. پارادوکس راهبردی حجاز,https://farsi.khamenei.ir/audio-content?id=63439,https://idc0-cdn5.khamenei.ir/ndata/news/63439/14050527_48519_64k.mp3,2026-08-16,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:37.045066+03:30,http://farsi.khamenei.ir/ndata/news/63439/smps.jpg,,
737,farsi.khamenei.ir,63424,پادپخش رادیو نگار | ۱۱۲. بر فراز آسمان عراق,https://farsi.khamenei.ir/audio-content?id=63424,https://idc0-cdn5.khamenei.ir/ndata/news/63424/14050519_48518_64k.mp3,2026-08-10,"['رادیو اینترنتی نگار', 'رادیو اینترنتی نگار؛', 'استهلال ماهانه']",2026-09-24 14:49:39.143523+03:30,http://farsi.khamenei.ir/ndata/news/63424/smps.jpg,,
